esfera;co_uf;cod_ibge;no_ente;ano;bimestre;indicador;cod_conta;conta;valor;populacao
Município;RN;2408904;Prefeitura Municipal de Parelhas - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5865664,35;21477
Município;RN;2408904;Prefeitura Municipal de Parelhas - RN;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4757179,0;21464
Município;RN;2408904;Prefeitura Municipal de Parelhas - RN;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10055506,97;21464
Município;RN;2408904;Prefeitura Municipal de Parelhas - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;7548225,91;21611
Município;RN;2408904;Prefeitura Municipal de Parelhas - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10719653,26;21611
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1110563,29;10789
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4913813,96;10789
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;824087,87;10848
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4784408,64;10848
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1596961,56;10268
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10130151,55;10268
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1435050,89;10905
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;5719410,79;10905
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1302863,43;10961
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6388080,36;10961
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2269076,7;10268
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9224993,63;10268
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1682373,13;10961
Município;RN;2408953;Prefeitura Municipal de Rio do Fogo - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10835180,28;10961
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;139257,46;13277
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2266592,96;13277
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;484545,39;13667
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3061181,72;13667
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;137698,79;13076
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2113408,81;13076
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;241569,93;13474
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2675438,14;13474
Município;RN;2409209;Prefeitura Municipal de Passagem - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;100160,13;3102
Município;RN;2409209;Prefeitura Municipal de Passagem - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;1796737,72;3102
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1268172,64;10892
Município;RN;2409100;Prefeitura Municipal de Passa e Fica - RN;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4572576,24;10892
Município;RN;2409209;Prefeitura Municipal de Passagem - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;482620,03;3114
Município;RN;2409209;Prefeitura Municipal de Passagem - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;1839311,63;3114
Município;RN;2409209;Prefeitura Municipal de Passagem - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;52528,45;3089
Município;RN;2409209;Prefeitura Municipal de Passagem - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;1514896,48;3089
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1047079,45;12861
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3413508,54;12861
Município;RN;2409332;Prefeitura Municipal de Santa Maria - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;21663,71;5480
Município;RN;2409332;Prefeitura Municipal de Santa Maria - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;1109701,28;5480
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1249324,21;12755
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2708722,04;12755
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;843749,95;12701
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2626218,46;12701
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;790857,03;12809
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3244095,94;12809
Município;RN;2409332;Prefeitura Municipal de Santa Maria - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;450000,0;5551
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1023226,62;11001
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3790793,29;11001
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1005715,18;11001
Município;RN;2409308;Prefeitura Municipal de Patu - RN;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4178297,54;11001
Município;RN;2409332;Prefeitura Municipal de Santa Maria - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;163461,0;5621
Município;RN;2409332;Prefeitura Municipal de Santa Maria - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2287482,06;5621
Município;RN;2409332;Prefeitura Municipal de Santa Maria - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;88058,12;5689
Município;RN;2409332;Prefeitura Municipal de Santa Maria - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2519105,92;5689
Município;RN;2409332;Prefeitura Municipal de Santa Maria - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;169634,25;5689
Município;RN;2409332;Prefeitura Municipal de Santa Maria - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2903053,53;5689
Município;RN;2409407;Prefeitura Municipal de Pau dos Ferros - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4624512,73;30183
Município;RN;2409407;Prefeitura Municipal de Pau dos Ferros - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6626837,88;30183
Município;RN;2409407;Prefeitura Municipal de Pau dos Ferros - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;4695828,83;30394
Município;RN;2409407;Prefeitura Municipal de Pau dos Ferros - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6794605,56;30394
Município;RN;2409506;Prefeitura Municipal de Pedra Grande - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;998600,16;3275
Município;RN;2409506;Prefeitura Municipal de Pedra Grande - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4860701,38;3275
Município;RN;2409506;Prefeitura Municipal de Pedra Grande - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2910523,87;3199
Município;RN;2409506;Prefeitura Municipal de Pedra Grande - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;10365095,11;3199
Município;RN;2409506;Prefeitura Municipal de Pedra Grande - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2433536,97;3163
Município;RN;2409506;Prefeitura Municipal de Pedra Grande - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;15849918,01;3163
Município;RN;2409605;Prefeitura Municipal de Pedra Preta - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;539008,83;2419
Município;RN;2409605;Prefeitura Municipal de Pedra Preta - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3078160,99;2419
Município;RN;2409605;Prefeitura Municipal de Pedra Preta - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1122805,6;2419
Município;RN;2409605;Prefeitura Municipal de Pedra Preta - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2995834,12;2419
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;760867,44;6780
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2843077,48;6780
Município;RN;2409605;Prefeitura Municipal de Pedra Preta - RN;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3088023,14;2450
Município;RN;2409605;Prefeitura Municipal de Pedra Preta - RN;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3638250,37;2450
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3397936,41;6653
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3414972,69;6653
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;8156289,59;6591
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3579685,18;6591
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;3734391,31;6241
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4263930,52;6241
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;6434947,49;6591
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4306567,45;6591
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;308439,87;6241
Município;RN;2409704;Prefeitura Municipal de Pedro Avelino - RN;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2436076,14;6241
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;147515,11;14844
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2917146,89;14844
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;301117,64;14806
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2539536,83;14806
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;187074,11;14767
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2475396,71;14767
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;216188,83;14881
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3061055,7;14881
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;645281,65;14881
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3652882,85;14881
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;600005,49;13860
Município;RN;2409803;Prefeitura Municipal de Pedro Velho - RN;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4041815,57;13860
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;841673,15;15129
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;12365898,22;15129
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1215233,59;15272
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;13883772,38;15272
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1635909,24;14984
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;9947618,28;14984
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1809938,13;15411
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;13951341,94;15411
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1559961,44;15411
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;14222892,89;15411
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2155510,07;12273
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;15422375,07;12273
Município;RN;2410009;Prefeitura Municipal de Pilões - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;40240,37;3806
Município;RN;2410009;Prefeitura Municipal de Pilões - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;259213,06;3806
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;1636178,3;12273
Município;RN;2409902;Prefeitura Municipal de Pendências - RN;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;13509511,0;12273
Município;RN;2410009;Prefeitura Municipal de Pilões - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;137757,47;3838
Município;RN;2410009;Prefeitura Municipal de Pilões - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;1564819,84;3838
Município;RN;2410009;Prefeitura Municipal de Pilões - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;179899,4;3869
Município;RN;2410009;Prefeitura Municipal de Pilões - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;1861331,99;3869
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;257077,91;15413
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2227633,92;15413
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;315748,46;15646
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3226695,97;15646
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;308249,01;15646
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2720090,9;15646
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;471438,83;15294
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2151251,67;15294
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;339946,86;15531
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2567514,77;15531
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2024;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;326609,08;12389
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2024;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3418837,49;12389
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;328932,68;12389
Município;RN;2410108;Prefeitura Municipal de Poço Branco - RN;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4111394,71;12389
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;148011,23;6437
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7002339,1;6437
Município;RN;2410207;Prefeitura Municipal de Portalegre - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;201820,25;7827
Município;RN;2410207;Prefeitura Municipal de Portalegre - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;1795678,0;7827
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;348976,08;6765
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;6818816,35;6765
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;223649,39;6605
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;8879180,72;6605
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;137789,3;6522
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;7934629,75;6522
Município;RN;2410306;Prefeitura Municipal de Serra Caiada - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;346290,59;10266
Município;RN;2410306;Prefeitura Municipal de Serra Caiada - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2023304,39;10266
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;150997,46;5253
Município;RN;2410256;Prefeitura Municipal de Porto do Mangue - RN;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;12092842,08;5253
Município;RN;2410306;Prefeitura Municipal de Serra Caiada - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;601706,1;10395
Município;RN;2410306;Prefeitura Municipal de Serra Caiada - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2072185,05;10395
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;432843,77;9516
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2019;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2700981,4;9516
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2023;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;509957,96;9825
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2023;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3774748,48;9825
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2025;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;421038,06;9358
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2025;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;4819542,92;9358
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2021;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;322187,8;9724
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2021;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3208231,05;9724
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2022;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;323034,73;9825
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2022;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;3318021,33;9825
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2020;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;272571,2;9621
Município;RN;2410405;Prefeitura Municipal de Pureza - RN;2020;6;Cota-Parte ICMS;RREO3CotaParteDoICMS;Cota-Parte do ICMS;2705452,03;9621
Município;BA;2925501;Prefeitura Municipal de Prado - BA;2019;6;ISS;ISSLiquidoExcetoTransferenciasEFUNDEB;ISS;2203005,27;28152
