esfera;co_uf;cod_ibge;no_ente;ano;populacao;indicador;cod_conta;conta;valor
Município;RN;2409100;Passa e Fica;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;241569,93
Município;RN;2409100;Passa e Fica;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3061181,72
Município;RN;2409100;Passa e Fica;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;511987,2
Município;RN;2409100;Passa e Fica;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3991414,47
Município;RN;2409100;Passa e Fica;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;865999,3
Município;RN;2409100;Passa e Fica;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3940363,79
Município;RN;2409100;Passa e Fica;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1551513,03
Município;RN;2409100;Passa e Fica;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4572576,24
Município;RN;2409100;Passa e Fica;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1268172,64
Município;RN;2409209;Passagem;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1514896,48
Município;RN;2409209;Passagem;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;52528,45
Município;RN;2409209;Passagem;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1796737,72
Município;RN;2409209;Passagem;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;100160,13
Município;RN;2409209;Passagem;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1839311,63
Município;RN;2409209;Passagem;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;482620,03
Município;RN;2409209;Passagem;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2193014,34
Município;RN;2409209;Passagem;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;590216,75
Município;RN;2409209;Passagem;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2010577,36
Município;RN;2409209;Passagem;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;696396,65
Município;RN;2409209;Passagem;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2163496,05
Município;RN;2409209;Passagem;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;284322,56
Município;RN;2409308;Patu;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2708722,04
Município;RN;2409308;Patu;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;1249324,21
Município;RN;2409308;Patu;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3244095,94
Município;RN;2409308;Patu;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;790857,03
Município;RN;2409308;Patu;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3413508,54
Município;RN;2409308;Patu;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1047079,45
Município;RN;2409308;Patu;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3999709,05
Município;RN;2409308;Patu;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;931624,35
Município;RN;2409308;Patu;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3790793,29
Município;RN;2409308;Patu;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1023226,62
Município;RN;2409308;Patu;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4178297,54
Município;RN;2409308;Patu;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1005715,18
Município;RN;2409332;Santa Maria;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1757971,28
Município;RN;2409332;Santa Maria;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;135607,78
Município;RN;2409332;Santa Maria;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2287482,06
Município;RN;2409332;Santa Maria;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;163461,0
Município;RN;2409332;Santa Maria;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2519105,92
Município;RN;2409332;Santa Maria;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;88058,12
Município;RN;2409332;Santa Maria;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2903053,53
Município;RN;2409332;Santa Maria;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;169634,25
Município;RN;2409332;Santa Maria;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3211913,97
Município;RN;2409332;Santa Maria;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;321023,93
Município;RN;2409332;Santa Maria;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3697929,77
Município;RN;2409332;Santa Maria;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;454887,42
Município;RN;2409407;Pau dos Ferros;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;6794605,56
Município;RN;2409407;Pau dos Ferros;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;4695828,83
Município;RN;2409407;Pau dos Ferros;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8769154,37
Município;RN;2409407;Pau dos Ferros;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;6166988,64
Município;RN;2409407;Pau dos Ferros;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9991788,4
Município;RN;2409407;Pau dos Ferros;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;8092187,69
Município;RN;2409407;Pau dos Ferros;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;11517789,71
Município;RN;2409407;Pau dos Ferros;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;7924662,21
Município;RN;2409407;Pau dos Ferros;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;11064735,64
Município;RN;2409407;Pau dos Ferros;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;10610343,25
Município;RN;2409407;Pau dos Ferros;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12094603,1
Município;RN;2409407;Pau dos Ferros;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;12202330,26
Município;RN;2409506;Pedra Grande;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;9121679,58
Município;RN;2409506;Pedra Grande;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;1416111,78
Município;RN;2409506;Pedra Grande;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;10365095,11
Município;RN;2409506;Pedra Grande;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;2910523,87
Município;RN;2409506;Pedra Grande;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;15849918,01
Município;RN;2409506;Pedra Grande;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;2433536,97
Município;RN;2409506;Pedra Grande;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;19967511,12
Município;RN;2409506;Pedra Grande;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;2370723,88
Município;RN;2409506;Pedra Grande;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;15033597,44
Município;RN;2409506;Pedra Grande;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;2632545,24
Município;RN;2409506;Pedra Grande;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;18173821,74
Município;RN;2409506;Pedra Grande;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;2971196,8
Município;RN;2409605;Pedra Preta;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3530237,15
Município;RN;2409605;Pedra Preta;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;277681,04
Município;RN;2409605;Pedra Preta;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3475774,88
Município;RN;2409605;Pedra Preta;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;1410262,83
Município;RN;2409605;Pedra Preta;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2995834,12
Município;RN;2409605;Pedra Preta;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1122805,6
Município;RN;2409605;Pedra Preta;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3529163,17
Município;RN;2409605;Pedra Preta;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;602004,21
Município;RN;2409605;Pedra Preta;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3638250,37
Município;RN;2409605;Pedra Preta;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;3088023,14
Município;RN;2409605;Pedra Preta;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5449885,26
Município;RN;2409605;Pedra Preta;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1709039,43
Município;RN;2409704;Pedro Avelino;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2869190,06
Município;RN;2409704;Pedro Avelino;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;647070,92
Município;RN;2409704;Pedro Avelino;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3414972,69
Município;RN;2409704;Pedro Avelino;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;3397936,41
Município;RN;2409704;Pedro Avelino;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3600000,0
Município;RN;2409704;Pedro Avelino;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;8153057,89
Município;RN;2409704;Pedro Avelino;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4306567,45
Município;RN;2409704;Pedro Avelino;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;6434947,49
Município;RN;2409704;Pedro Avelino;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4263930,52
Município;RN;2409704;Pedro Avelino;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;3734391,31
Município;RN;2409704;Pedro Avelino;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13847937,93
Município;RN;2409704;Pedro Avelino;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1481397,0
Município;RN;2409803;Pedro Velho;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2539536,83
Município;RN;2409803;Pedro Velho;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;301117,64
Município;RN;2409803;Pedro Velho;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2917146,89
Município;RN;2409803;Pedro Velho;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;147515,11
Município;RN;2409803;Pedro Velho;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3061055,7
Município;RN;2409803;Pedro Velho;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;216188,83
Município;RN;2409803;Pedro Velho;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3652882,85
Município;RN;2409803;Pedro Velho;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;645281,65
Município;RN;2409803;Pedro Velho;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4041815,57
Município;RN;2409803;Pedro Velho;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;500005,49
Município;RN;2409803;Pedro Velho;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4451132,28
Município;RN;2409803;Pedro Velho;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1019573,29
Município;RN;2409902;Pendências;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12365898,22
Município;RN;2409902;Pendências;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;743255,61
Município;RN;2409902;Pendências;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13883772,38
Município;RN;2409902;Pendências;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;1215233,59
Município;RN;2409902;Pendências;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13951341,94
Município;RN;2409902;Pendências;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1809938,13
Município;RN;2409902;Pendências;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;14222892,89
Município;RN;2409902;Pendências;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1559961,44
Município;RN;2409902;Pendências;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13509511,0
Município;RN;2409902;Pendências;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1636178,3
Município;RN;2409902;Pendências;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;15422375,07
Município;RN;2409902;Pendências;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;2155510,07
Município;RN;2410009;Pilões;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1564819,84
Município;RN;2410009;Pilões;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;106260,19
Município;RN;2410009;Pilões;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1861331,99
Município;RN;2410009;Pilões;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;179899,4
Município;RN;2410009;Pilões;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1983833,36
Município;RN;2410009;Pilões;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;200452,03
Município;RN;2410009;Pilões;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2167572,87
Município;RN;2410009;Pilões;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;331015,17
Município;RN;2410009;Pilões;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2596217,45
Município;RN;2410009;Pilões;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;237961,95
Município;RN;2410009;Pilões;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2815422,43
Município;RN;2410009;Pilões;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;297028,52
Município;RN;2410108;Poço Branco;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2227633,92
Município;RN;2410108;Poço Branco;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;257077,91
Município;RN;2410108;Poço Branco;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2567514,77
Município;RN;2410108;Poço Branco;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;339946,86
Município;RN;2410108;Poço Branco;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2720090,9
Município;RN;2410108;Poço Branco;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;308982,69
Município;RN;2410108;Poço Branco;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3226695,97
Município;RN;2410108;Poço Branco;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;315748,46
Município;RN;2410108;Poço Branco;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3418837,49
Município;RN;2410108;Poço Branco;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;326609,08
Município;RN;2410108;Poço Branco;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4111394,71
Município;RN;2410108;Poço Branco;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;328932,68
Município;RN;2410207;Portalegre;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1625313,97
Município;RN;2410207;Portalegre;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;161188,2
Município;RN;2410207;Portalegre;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2134947,33
Município;RN;2410207;Portalegre;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;170186,09
Município;RN;2410207;Portalegre;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2287223,25
Município;RN;2410207;Portalegre;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;319449,76
Município;RN;2410207;Portalegre;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2736957,71
Município;RN;2410207;Portalegre;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;336778,81
Município;RN;2410207;Portalegre;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2485103,76
Município;RN;2410207;Portalegre;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;429360,86
Município;RN;2410207;Portalegre;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2722071,4
Município;RN;2410207;Portalegre;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;581411,47
Município;RN;2410256;Porto do Mangue;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7002339,1
Município;RN;2410256;Porto do Mangue;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;148011,23
Município;RN;2410256;Porto do Mangue;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7934629,75
Município;RN;2410256;Porto do Mangue;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;136789,3
Município;RN;2410256;Porto do Mangue;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;7187812,37
Município;RN;2410256;Porto do Mangue;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;99026,36
Município;RN;2410256;Porto do Mangue;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;8977111,44
Município;RN;2410256;Porto do Mangue;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;160232,33
Município;RN;2410256;Porto do Mangue;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12149428,36
Município;RN;2410256;Porto do Mangue;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;86574,05
Município;RN;2410256;Porto do Mangue;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12092842,08
Município;RN;2410256;Porto do Mangue;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;150997,46
Município;RN;2410306;Serra Caiada;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2072185,05
Município;RN;2410306;Serra Caiada;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;611405,86
Município;RN;2410306;Serra Caiada;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2515340,24
Município;RN;2410306;Serra Caiada;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;400598,91
Município;RN;2410306;Serra Caiada;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2734982,16
Município;RN;2410306;Serra Caiada;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;784466,8
Município;RN;2410306;Serra Caiada;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3408168,61
Município;RN;2410306;Serra Caiada;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1068557,12
Município;RN;2410306;Serra Caiada;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4961485,77
Município;RN;2410306;Serra Caiada;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;990206,55
Município;RN;2410306;Serra Caiada;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5668750,95
Município;RN;2410306;Serra Caiada;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;970307,86
Município;RN;2410405;Pureza;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2705452,03
Município;RN;2410405;Pureza;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;272571,2
Município;RN;2410405;Pureza;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3208231,05
Município;RN;2410405;Pureza;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;322187,8
Município;RN;2410405;Pureza;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3318021,33
Município;RN;2410405;Pureza;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;323034,73
Município;RN;2410405;Pureza;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3774748,48
Município;RN;2410405;Pureza;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;509957,96
Município;RN;2410405;Pureza;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4239501,54
Município;RN;2410405;Pureza;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;613074,55
Município;RN;2410405;Pureza;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4819542,92
Município;RN;2410405;Pureza;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;421038,06
Município;RN;2410504;Rafael Fernandes;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1642722,94
Município;RN;2410504;Rafael Fernandes;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;65000,0
Município;RN;2410504;Rafael Fernandes;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1964534,92
Município;RN;2410504;Rafael Fernandes;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;41250,0
Município;RN;2410504;Rafael Fernandes;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;1932624,35
Município;RN;2410504;Rafael Fernandes;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;44500,0
Município;RN;2410504;Rafael Fernandes;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2562750,26
Município;RN;2410504;Rafael Fernandes;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;78183,56
Município;RN;2410504;Rafael Fernandes;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2565866,71
Município;RN;2410504;Rafael Fernandes;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;44909,2
Município;RN;2410504;Rafael Fernandes;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2543697,46
Município;RN;2410504;Rafael Fernandes;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;371061,76
Município;BA;2925501;Prado;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;12341717,99
Município;BA;2925501;Prado;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;2591347,58
Município;BA;2925501;Prado;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;13788632,32
Município;BA;2925501;Prado;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;2558269,02
Município;BA;2925501;Prado;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;14966253,25
Município;BA;2925501;Prado;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;3231621,56
Município;BA;2925501;Prado;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;16956658,2
Município;BA;2925501;Prado;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;4403223,5
Município;BA;2925501;Prado;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;20795844,01
Município;BA;2925501;Prado;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;4520862,07
Município;BA;2925501;Prado;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;22661601,46
Município;BA;2925501;Prado;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;5298835,43
Município;BA;2925600;Presidente Dutra;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2536642,82
Município;BA;2925600;Presidente Dutra;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;792828,05
Município;BA;2925600;Presidente Dutra;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3288343,07
Município;BA;2925600;Presidente Dutra;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;715746,62
Município;BA;2925600;Presidente Dutra;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3619284,91
Município;BA;2925600;Presidente Dutra;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;1199089,9
Município;BA;2925600;Presidente Dutra;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3895833,15
Município;BA;2925600;Presidente Dutra;2023;;ISS;SIOPS_ISS;Receita Resultante do ISS;1405024,45
Município;BA;2925600;Presidente Dutra;2024;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5281883,11
Município;BA;2925600;Presidente Dutra;2024;;ISS;SIOPS_ISS;Receita Resultante do ISS;1808870,89
Município;BA;2925600;Presidente Dutra;2025;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;5668948,41
Município;BA;2925600;Presidente Dutra;2025;;ISS;SIOPS_ISS;Receita Resultante do ISS;1609060,09
Município;BA;2925709;Presidente Jânio Quadros;2020;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;2976073,04
Município;BA;2925709;Presidente Jânio Quadros;2020;;ISS;SIOPS_ISS;Receita Resultante do ISS;682683,32
Município;BA;2925709;Presidente Jânio Quadros;2021;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;3786572,35
Município;BA;2925709;Presidente Jânio Quadros;2021;;ISS;SIOPS_ISS;Receita Resultante do ISS;453295,4
Município;BA;2925709;Presidente Jânio Quadros;2022;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4068600,23
Município;BA;2925709;Presidente Jânio Quadros;2022;;ISS;SIOPS_ISS;Receita Resultante do ISS;702848,65
Município;BA;2925709;Presidente Jânio Quadros;2023;;Cota-Parte ICMS;SIOPS_COTA_ICMS;Cota-Parte do ICMS;4291372,42
